model_run,time,volume
EC-Earth3-Veg_ssp126,2071,669371973.530692
EC-Earth3-Veg_ssp126,2072,662167480.1587644
EC-Earth3-Veg_ssp126,2073,660218594.1817541
EC-Earth3-Veg_ssp126,2074,656231598.5769529
EC-Earth3-Veg_ssp126,2075,642049403.4044231
EC-Earth3-Veg_ssp126,2076,612768174.9372482
EC-Earth3-Veg_ssp126,2077,598607620.4465837
EC-Earth3-Veg_ssp126,2078,588189515.7828213
EC-Earth3-Veg_ssp126,2079,568058323.8817672
EC-Earth3-Veg_ssp126,2080,542991964.556544
EC-Earth3-Veg_ssp126,2081,541275220.1443137
EC-Earth3-Veg_ssp126,2082,517908743.4385292
EC-Earth3-Veg_ssp126,2083,493401394.1761274
EC-Earth3-Veg_ssp126,2084,488235481.7572721
EC-Earth3-Veg_ssp126,2085,460115333.51219237
EC-Earth3-Veg_ssp126,2086,456104358.59358853
EC-Earth3-Veg_ssp126,2087,449848942.7734653
EC-Earth3-Veg_ssp126,2088,442530215.81746674
EC-Earth3-Veg_ssp126,2089,425271096.1971064
EC-Earth3-Veg_ssp126,2090,398274821.1091735
EC-Earth3-Veg_ssp126,2091,370787879.41050357
EC-Earth3-Veg_ssp126,2092,357015993.3285941
EC-Earth3-Veg_ssp126,2093,352596058.2821804
EC-Earth3-Veg_ssp126,2094,324268902.7919999
EC-Earth3-Veg_ssp126,2095,324223103.3313497
EC-Earth3-Veg_ssp126,2096,317335739.60300887
EC-Earth3-Veg_ssp126,2097,305620529.84449965
EC-Earth3-Veg_ssp126,2098,296242622.66408694
EC-Earth3-Veg_ssp126,2099,275664374.8581333
EC-Earth3-Veg_ssp126,2100,259775323.47945246
GFDL-ESM4_ssp245,2023,4720887692.219808
GFDL-ESM4_ssp245,2024,4516567869.650457
GFDL-ESM4_ssp245,2025,4426027737.798446
GFDL-ESM4_ssp245,2026,4259366413.8147287
GFDL-ESM4_ssp245,2027,3994725862.248484
GFDL-ESM4_ssp245,2028,3979701730.2189326
GFDL-ESM4_ssp245,2029,3900984995.9625998
GFDL-ESM4_ssp245,2030,3764037175.1483006
GFDL-ESM4_ssp245,2031,3636546955.9384513
GFDL-ESM4_ssp245,2032,3304325263.860491
GFDL-ESM4_ssp245,2033,3212292879.0149336
GFDL-ESM4_ssp245,2034,3142745714.396081
GFDL-ESM4_ssp245,2035,3008061842.9432693
GFDL-ESM4_ssp245,2036,2770935357.3337536
GFDL-ESM4_ssp245,2037,2678018644.0607114
GFDL-ESM4_ssp245,2038,2568072947.764409
GFDL-ESM4_ssp245,2039,2530611632.3217793
GFDL-ESM4_ssp245,2040,2420760445.52364
GFDL-ESM4_ssp245,2041,2325253884.774122
GFDL-ESM4_ssp245,2042,2226017966.7936664
GFDL-ESM4_ssp245,2043,2171194570.4781523
GFDL-ESM4_ssp245,2044,2115512643.5336185
GFDL-ESM4_ssp245,2045,1992786525.4186532
GFDL-ESM4_ssp245,2046,1906400270.0069394
GFDL-ESM4_ssp245,2047,1746312214.94026
GFDL-ESM4_ssp245,2048,1689554609.3307369
GFDL-ESM4_ssp245,2049,1649939530.174916
GFDL-ESM4_ssp245,2050,1586254844.6930747
GFDL-ESM4_ssp245,2051,1499924339.1036732
GFDL-ESM4_ssp245,2052,1439043926.5458212
GFDL-ESM4_ssp245,2053,1419561204.1444516
GFDL-ESM4_ssp245,2054,1342442368.001581
GFDL-ESM4_ssp245,2055,1283746606.025089
GFDL-ESM4_ssp245,2056,1229529889.8489044
GFDL-ESM4_ssp245,2057,1183212914.9452267
GFDL-ESM4_ssp245,2058,1158224091.306385
GFDL-ESM4_ssp245,2059,1093967084.0289376
GFDL-ESM4_ssp245,2060,1022167811.9084558
GFDL-ESM4_ssp245,2061,996434303.4541718
GFDL-ESM4_ssp245,2062,920989027.6521378
GFDL-ESM4_ssp245,2063,903764943.3800582
GFDL-ESM4_ssp245,2064,892095793.8419367
GFDL-ESM4_ssp245,2065,860552498.4327146
GFDL-ESM4_ssp245,2066,801728089.1763626
GFDL-ESM4_ssp245,2067,766926548.6682758
GFDL-ESM4_ssp245,2068,724123441.1541948
GFDL-ESM4_ssp245,2069,687380764.2041087
GFDL-ESM4_ssp245,2070,649647725.065508
GFDL-ESM4_ssp245,2071,605952868.6892087
GFDL-ESM4_ssp245,2072,589361631.4291636
GFDL-ESM4_ssp245,2073,565207391.7302258
GFDL-ESM4_ssp245,2074,544885500.493398
GFDL-ESM4_ssp245,2075,531252104.45243335
GFDL-ESM4_ssp245,2076,504129421.58744544
GFDL-ESM4_ssp245,2077,472142626.93595904
GFDL-ESM4_ssp245,2078,428569284.70792216
GFDL-ESM4_ssp245,2079,425996912.1048502
GFDL-ESM4_ssp245,2080,404775466.1948421
GFDL-ESM4_ssp245,2081,391800820.7035489
GFDL-ESM4_ssp245,2082,361672822.7341511
GFDL-ESM4_ssp245,2083,336399911.78712946
GFDL-ESM4_ssp245,2084,320985377.6976084
GFDL-ESM4_ssp245,2085,299721123.15408456
GFDL-ESM4_ssp245,2086,285137973.2985401
GFDL-ESM4_ssp245,2087,257821345.07356787
GFDL-ESM4_ssp245,2088,234653013.03094232
GFDL-ESM4_ssp245,2089,223243077.58749577
GFDL-ESM4_ssp245,2090,214388157.01292917
GFDL-ESM4_ssp245,2091,210718421.01206496
GFDL-ESM4_ssp245,2092,209566565.36399472
GFDL-ESM4_ssp245,2093,187504496.08997443
GFDL-ESM4_ssp245,2094,168256219.05475867
GFDL-ESM4_ssp245,2095,159133050.15548143
GFDL-ESM4_ssp245,2096,151860534.99729908
GFDL-ESM4_ssp245,2097,139550420.93712708
GFDL-ESM4_ssp245,2098,124483774.69427243
GFDL-ESM4_ssp245,2099,107644715.62049638
GFDL-ESM4_ssp245,2100,105070524.12992533
INM-CM4-8_ssp245,2023,4720887692.219808
INM-CM4-8_ssp245,2024,4405776536.791771
INM-CM4-8_ssp245,2025,4040003620.781719
INM-CM4-8_ssp245,2026,3874715272.9080286
INM-CM4-8_ssp245,2027,3811491306.37638
INM-CM4-8_ssp245,2028,3704332114.589195
INM-CM4-8_ssp245,2029,3693203222.9576707
INM-CM4-8_ssp245,2030,3582784599.640205
INM-CM4-8_ssp245,2031,3338377991.7874365
INM-CM4-8_ssp245,2032,3252836203.16286
INM-CM4-8_ssp245,2033,3036459050.686115
INM-CM4-8_ssp245,2034,2862862766.3221593
INM-CM4-8_ssp245,2035,2826409601.941876
INM-CM4-8_ssp245,2036,2677395761.7532372
INM-CM4-8_ssp245,2037,2480551146.715704
INM-CM4-8_ssp245,2038,2198431633.9097476
INM-CM4-8_ssp245,2039,2131583201.585402
INM-CM4-8_ssp245,2040,1978343879.3992178
INM-CM4-8_ssp245,2041,1819932701.9831133
INM-CM4-8_ssp245,2042,1742847700.6055565
INM-CM4-8_ssp245,2043,1534268173.206134
INM-CM4-8_ssp245,2044,1438117316.0422852
INM-CM4-8_ssp245,2045,1311697271.2682385
INM-CM4-8_ssp245,2046,1211633746.5734272
INM-CM4-8_ssp245,2047,1182941283.7791672
INM-CM4-8_ssp245,2048,1030008598.0364171
INM-CM4-8_ssp245,2049,952844129.5255299
INM-CM4-8_ssp245,2050,881226222.1981094
INM-CM4-8_ssp245,2051,781627900.9733601
INM-CM4-8_ssp245,2052,732835920.1862128
INM-CM4-8_ssp245,2053,691946178.9505886
INM-CM4-8_ssp245,2054,625628596.8155196
INM-CM4-8_ssp245,2055,580292040.4790006
INM-CM4-8_ssp245,2056,497969456.3113063
INM-CM4-8_ssp245,2057,458631630.308491
INM-CM4-8_ssp245,2058,394360360.37338585
INM-CM4-8_ssp245,2059,371655114.33465856
INM-CM4-8_ssp245,2060,340940300.5513946
INM-CM4-8_ssp245,2061,316366085.96006334
INM-CM4-8_ssp245,2062,298535640.42388886
INM-CM4-8_ssp245,2063,260942650.09026518
INM-CM4-8_ssp245,2064,240812652.86256692
INM-CM4-8_ssp245,2065,208535152.72850475
INM-CM4-8_ssp245,2066,196118154.48489797
INM-CM4-8_ssp245,2067,175241775.01753348
INM-CM4-8_ssp245,2068,148655289.38058528
INM-CM4-8_ssp245,2069,131445169.97809093
INM-CM4-8_ssp245,2070,121518085.9070385
INM-CM4-8_ssp245,2071,100509806.29363506
INM-CM4-8_ssp245,2072,80475541.45320405
INM-CM4-8_ssp245,2073,74665927.58597054
INM-CM4-8_ssp245,2074,61064989.4713198
INM-CM4-8_ssp245,2075,53504527.277274616
INM-CM4-8_ssp245,2076,48772809.82297635
INM-CM4-8_ssp245,2077,44826394.23069522
INM-CM4-8_ssp245,2078,43568276.011149056
INM-CM4-8_ssp245,2079,42459836.17578841
INM-CM4-8_ssp245,2080,41825621.58881365
INM-CM4-8_ssp245,2081,41084639.93056093
INM-CM4-8_ssp245,2082,39654460.57004691
INM-CM4-8_ssp245,2083,37950456.51235527
INM-CM4-8_ssp245,2084,37560321.75080458
INM-CM4-8_ssp245,2085,37487664.85411176
INM-CM4-8_ssp245,2086,36799500.10348456
INM-CM4-8_ssp245,2087,35942668.34969767
INM-CM4-8_ssp245,2088,33429083.427449144
INM-CM4-8_ssp245,2089,33382836.058063615
INM-CM4-8_ssp245,2090,30419514.53471504
INM-CM4-8_ssp245,2091,28905750.06751593
INM-CM4-8_ssp245,2092,28307682.514322475
INM-CM4-8_ssp245,2093,27242295.733288407
INM-CM4-8_ssp245,2094,26288590.96080903
INM-CM4-8_ssp245,2095,25761365.7789475
INM-CM4-8_ssp245,2096,25705163.06769996
INM-CM4-8_ssp245,2097,25680234.773798574
INM-CM4-8_ssp245,2098,25608997.021798495
INM-CM4-8_ssp245,2099,25576276.769815534
INM-CM4-8_ssp245,2100,25404429.265988354
INM-CM5-0_ssp245,2023,4720887692.219808
INM-CM5-0_ssp245,2024,4554032458.156448
INM-CM5-0_ssp245,2025,4499387093.297069
INM-CM5-0_ssp245,2026,4372058816.269819
INM-CM5-0_ssp245,2027,4248439352.6717663
INM-CM5-0_ssp245,2028,4093978336.301232
INM-CM5-0_ssp245,2029,3967876449.1138587
INM-CM5-0_ssp245,2030,3573132839.1839886
INM-CM5-0_ssp245,2031,3332055611.6294627
INM-CM5-0_ssp245,2032,3228704571.1600657
INM-CM5-0_ssp245,2033,3203663986.1180167
INM-CM5-0_ssp245,2034,3037336366.6002593
INM-CM5-0_ssp245,2035,2782608645.1141896
INM-CM5-0_ssp245,2036,2681093258.17954
INM-CM5-0_ssp245,2037,2575981859.4440484
INM-CM5-0_ssp245,2038,2448673347.5648756
INM-CM5-0_ssp245,2039,2295329158.2452765
INM-CM5-0_ssp245,2040,1987694060.96441
INM-CM5-0_ssp245,2041,1955150086.1249769
INM-CM5-0_ssp245,2042,1927752057.9054592
INM-CM5-0_ssp245,2043,1862645166.0980685
INM-CM5-0_ssp245,2044,1826583336.423254
INM-CM5-0_ssp245,2045,1784881446.7987618
INM-CM5-0_ssp245,2046,1725449729.9667702
INM-CM5-0_ssp245,2047,1717017776.3016937
INM-CM5-0_ssp245,2048,1680015457.7172003
INM-CM5-0_ssp245,2049,1622012235.2023134
INM-CM5-0_ssp245,2050,1577491891.6894739
INM-CM5-0_ssp245,2051,1515662449.658459
INM-CM5-0_ssp245,2052,1389698579.4819787
INM-CM5-0_ssp245,2053,1308325162.6180594
INM-CM5-0_ssp245,2054,1289418187.7315161
INM-CM5-0_ssp245,2055,1179170636.4543028
INM-CM5-0_ssp245,2056,1096700289.3157728
INM-CM5-0_ssp245,2057,1025661069.4588448
INM-CM5-0_ssp245,2058,1001676473.2932507
INM-CM5-0_ssp245,2059,938025919.7664567
INM-CM5-0_ssp245,2060,827017446.1320775
INM-CM5-0_ssp245,2061,763821044.3184339
INM-CM5-0_ssp245,2062,703665000.5961035
INM-CM5-0_ssp245,2063,668370094.5480458
INM-CM5-0_ssp245,2064,618063199.6977063
INM-CM5-0_ssp245,2065,603691101.6087728
INM-CM5-0_ssp245,2066,529623154.5476676
INM-CM5-0_ssp245,2067,469325609.7813401
INM-CM5-0_ssp245,2068,450594912.154282
INM-CM5-0_ssp245,2069,414229839.7089386
INM-CM5-0_ssp245,2070,377783799.5080101
INM-CM5-0_ssp245,2071,372767802.4886993
INM-CM5-0_ssp245,2072,327918975.571992
INM-CM5-0_ssp245,2073,283341703.60093844
INM-CM5-0_ssp245,2074,263989170.37602258
INM-CM5-0_ssp245,2075,244091350.15883908
INM-CM5-0_ssp245,2076,231859565.89800152
INM-CM5-0_ssp245,2077,216544717.9402747
INM-CM5-0_ssp245,2078,191656721.3961292
INM-CM5-0_ssp245,2079,170115664.99483106
INM-CM5-0_ssp245,2080,152172609.6181335
INM-CM5-0_ssp245,2081,152009726.22950584
INM-CM5-0_ssp245,2082,138428901.9005862
INM-CM5-0_ssp245,2083,126360466.71218844
INM-CM5-0_ssp245,2084,120327929.81147382
INM-CM5-0_ssp245,2085,107591657.92841268
INM-CM5-0_ssp245,2086,95432092.96166961
INM-CM5-0_ssp245,2087,89185939.39937684
INM-CM5-0_ssp245,2088,77354439.60443027
INM-CM5-0_ssp245,2089,76265876.8536099
INM-CM5-0_ssp245,2090,63973129.049887784
INM-CM5-0_ssp245,2091,58517297.22482268
INM-CM5-0_ssp245,2092,54824617.216686726
INM-CM5-0_ssp245,2093,52116392.21144134
INM-CM5-0_ssp245,2094,49500976.65442778
INM-CM5-0_ssp245,2095,42377034.23415837
INM-CM5-0_ssp245,2096,36327924.65061088
INM-CM5-0_ssp245,2097,33933357.22506036
INM-CM5-0_ssp245,2098,32938452.65919828
INM-CM5-0_ssp245,2099,27400729.245677583
INM-CM5-0_ssp245,2100,25418188.265350953
MPI-ESM1-2-HR_ssp245,2023,4720887692.219808
MPI-ESM1-2-HR_ssp245,2024,4705819502.506045
MPI-ESM1-2-HR_ssp245,2025,4669192025.056187
MPI-ESM1-2-HR_ssp245,2026,4394381058.526801
MPI-ESM1-2-HR_ssp245,2027,4249786367.1132603
MPI-ESM1-2-HR_ssp245,2028,4052887972.82195
MPI-ESM1-2-HR_ssp245,2029,3890077675.7385163
MPI-ESM1-2-HR_ssp245,2030,3649926183.824561
MPI-ESM1-2-HR_ssp245,2031,3547535192.013261
MPI-ESM1-2-HR_ssp245,2032,3471597512.531892
MPI-ESM1-2-HR_ssp245,2033,3196186259.734582
MPI-ESM1-2-HR_ssp245,2034,3148202358.034159
MPI-ESM1-2-HR_ssp245,2035,3036775248.908461
MPI-ESM1-2-HR_ssp245,2036,2981240698.737173
MPI-ESM1-2-HR_ssp245,2037,2935781548.632238
MPI-ESM1-2-HR_ssp245,2038,2901037276.5663424
MPI-ESM1-2-HR_ssp245,2039,2785672679.297367
MPI-ESM1-2-HR_ssp245,2040,2665487246.7401514
MPI-ESM1-2-HR_ssp245,2041,2546866099.5740023
MPI-ESM1-2-HR_ssp245,2042,2499470509.296497
MPI-ESM1-2-HR_ssp245,2043,2350180091.733874
MPI-ESM1-2-HR_ssp245,2044,2316988104.37486
MPI-ESM1-2-HR_ssp245,2045,2191965806.0392194
MPI-ESM1-2-HR_ssp245,2046,2146444815.167961
MPI-ESM1-2-HR_ssp245,2047,2051423905.8882022
MPI-ESM1-2-HR_ssp245,2048,2026208086.009401
MPI-ESM1-2-HR_ssp245,2049,1957230114.4715824
MPI-ESM1-2-HR_ssp245,2050,1846360593.0112216
MPI-ESM1-2-HR_ssp245,2051,1729255530.5632389
MPI-ESM1-2-HR_ssp245,2052,1680799508.3823545
MPI-ESM1-2-HR_ssp245,2053,1598375588.7290423
MPI-ESM1-2-HR_ssp245,2054,1549183043.906524
MPI-ESM1-2-HR_ssp245,2055,1534967843.1121213
MPI-ESM1-2-HR_ssp245,2056,1480049819.0336325
MPI-ESM1-2-HR_ssp245,2057,1399819409.4412427
MPI-ESM1-2-HR_ssp245,2058,1299791010.8329322
MPI-ESM1-2-HR_ssp245,2059,1265460250.8665583
MPI-ESM1-2-HR_ssp245,2060,1205809046.5529294
MPI-ESM1-2-HR_ssp245,2061,1144715540.6171453
MPI-ESM1-2-HR_ssp245,2062,1081997793.520614
MPI-ESM1-2-HR_ssp245,2063,1029881407.0695966
MPI-ESM1-2-HR_ssp245,2064,962753541.4982895
MPI-ESM1-2-HR_ssp245,2065,828656199.6878647
MPI-ESM1-2-HR_ssp245,2066,761601300.672782
MPI-ESM1-2-HR_ssp245,2067,749824881.5092123
MPI-ESM1-2-HR_ssp245,2068,703886961.3752849
MPI-ESM1-2-HR_ssp245,2069,644301846.2460064
MPI-ESM1-2-HR_ssp245,2070,542465825.9017909
MPI-ESM1-2-HR_ssp245,2071,529477254.5887803
MPI-ESM1-2-HR_ssp245,2072,511505185.57300013
MPI-ESM1-2-HR_ssp245,2073,468736776.9985665
MPI-ESM1-2-HR_ssp245,2074,464215246.0410452
MPI-ESM1-2-HR_ssp245,2075,437936435.6380415
MPI-ESM1-2-HR_ssp245,2076,435767028.9165301
MPI-ESM1-2-HR_ssp245,2077,417500849.5482902
MPI-ESM1-2-HR_ssp245,2078,414598115.6612155
MPI-ESM1-2-HR_ssp245,2079,393717871.8521999
MPI-ESM1-2-HR_ssp245,2080,385503339.70096827
MPI-ESM1-2-HR_ssp245,2081,375082938.5478896
MPI-ESM1-2-HR_ssp245,2082,371051779.9578341
MPI-ESM1-2-HR_ssp245,2083,353849226.5370539
MPI-ESM1-2-HR_ssp245,2084,326613105.5335215
MPI-ESM1-2-HR_ssp245,2085,319882619.266352
MPI-ESM1-2-HR_ssp245,2086,291720761.39335907
MPI-ESM1-2-HR_ssp245,2087,248171160.11407545
MPI-ESM1-2-HR_ssp245,2088,245026091.6849287
MPI-ESM1-2-HR_ssp245,2089,235346663.9367583
MPI-ESM1-2-HR_ssp245,2090,223108818.5328801
MPI-ESM1-2-HR_ssp245,2091,213490599.36072698
MPI-ESM1-2-HR_ssp245,2092,194122856.5106295
MPI-ESM1-2-HR_ssp245,2093,185280720.872954
MPI-ESM1-2-HR_ssp245,2094,174910632.70983502
MPI-ESM1-2-HR_ssp245,2095,172010980.19166735
MPI-ESM1-2-HR_ssp245,2096,151667496.1141451
MPI-ESM1-2-HR_ssp245,2097,138251473.86206797
MPI-ESM1-2-HR_ssp245,2098,133404733.11110401
MPI-ESM1-2-HR_ssp245,2099,124523117.33991185
MPI-ESM1-2-HR_ssp245,2100,114924990.98281558
MRI-ESM2-0_ssp126,2023,4720887692.219808
MRI-ESM2-0_ssp126,2024,4292331238.063338
MRI-ESM2-0_ssp126,2025,4022800399.262195
MRI-ESM2-0_ssp126,2026,3825756700.723592
MRI-ESM2-0_ssp126,2027,3568915759.800848
MRI-ESM2-0_ssp126,2028,3406028422.473117
MRI-ESM2-0_ssp126,2029,3018613822.2088094
MRI-ESM2-0_ssp126,2030,2809248156.8414636
MRI-ESM2-0_ssp126,2031,2505638661.3672543
MRI-ESM2-0_ssp126,2032,2231985376.5924954
MRI-ESM2-0_ssp126,2033,2070083765.2699184
MRI-ESM2-0_ssp126,2034,1907708308.3658001
MRI-ESM2-0_ssp126,2035,1787481114.972874
MRI-ESM2-0_ssp126,2036,1595342633.8492608
MRI-ESM2-0_ssp126,2037,1437052457.4656074
MRI-ESM2-0_ssp126,2038,1331611533.1615372
MRI-ESM2-0_ssp126,2039,1225736629.7057102
MRI-ESM2-0_ssp126,2040,1082756504.1309555
MRI-ESM2-0_ssp126,2041,992305291.4509945
MRI-ESM2-0_ssp126,2042,912203258.2619625
MRI-ESM2-0_ssp126,2043,857529653.9193202
MRI-ESM2-0_ssp126,2044,785271130.611909
MRI-ESM2-0_ssp126,2045,689188462.45702
MRI-ESM2-0_ssp126,2046,627125377.3952605
MRI-ESM2-0_ssp126,2047,557577228.2864801
MRI-ESM2-0_ssp126,2048,524908567.57577103
MRI-ESM2-0_ssp126,2049,454864375.79720116
MRI-ESM2-0_ssp126,2050,414505363.22914225
MRI-ESM2-0_ssp126,2051,361449909.2786648
MRI-ESM2-0_ssp126,2052,327924045.717582
MRI-ESM2-0_ssp126,2053,291487295.0988132
MRI-ESM2-0_ssp126,2054,254024271.53249088
MRI-ESM2-0_ssp126,2055,218212802.70098785
MRI-ESM2-0_ssp126,2056,179807250.5875336
MRI-ESM2-0_ssp126,2057,155941731.69339237
MRI-ESM2-0_ssp126,2058,141793003.01606867
MRI-ESM2-0_ssp126,2059,132719430.5220945
MRI-ESM2-0_ssp126,2060,116000317.14872785
MRI-ESM2-0_ssp126,2061,98284971.69139962
MRI-ESM2-0_ssp126,2062,83409994.73066083
MRI-ESM2-0_ssp126,2063,80566398.55306317
MRI-ESM2-0_ssp126,2064,75069729.47433457
MRI-ESM2-0_ssp126,2065,65083960.253792435
MRI-ESM2-0_ssp126,2066,58987421.567403734
MRI-ESM2-0_ssp126,2067,50749073.436125614
MRI-ESM2-0_ssp126,2068,46048660.49516716
MRI-ESM2-0_ssp126,2069,42121398.93152702
MRI-ESM2-0_ssp126,2070,40515574.91843973
MRI-ESM2-0_ssp126,2071,38021677.4666917
MRI-ESM2-0_ssp126,2072,37238273.485832624
MRI-ESM2-0_ssp126,2073,37141653.538642615
MRI-ESM2-0_ssp126,2074,36672832.41592702
MRI-ESM2-0_ssp126,2075,36543038.037421316
MRI-ESM2-0_ssp126,2076,34509721.19932505
MRI-ESM2-0_ssp126,2077,33875931.81615133
MRI-ESM2-0_ssp126,2078,32677137.713302854
MRI-ESM2-0_ssp126,2079,30832885.867583886
MRI-ESM2-0_ssp126,2080,30365219.0869348
MRI-ESM2-0_ssp126,2081,30193299.799128566
MRI-ESM2-0_ssp126,2082,29902522.459463537
MRI-ESM2-0_ssp126,2083,29634241.872479234
MRI-ESM2-0_ssp126,2084,29461150.81788999
MRI-ESM2-0_ssp126,2085,29035255.549869243
MRI-ESM2-0_ssp126,2086,28451294.62329038
MRI-ESM2-0_ssp126,2087,28369317.687625844
MRI-ESM2-0_ssp126,2088,28191738.586714465
MRI-ESM2-0_ssp126,2089,28093468.52082654
MRI-ESM2-0_ssp126,2090,28005618.687379338
MRI-ESM2-0_ssp126,2091,27861427.14035704
MRI-ESM2-0_ssp126,2092,27565034.94187492
MRI-ESM2-0_ssp126,2093,27520396.0281923
MRI-ESM2-0_ssp126,2094,27510624.567944657
MRI-ESM2-0_ssp126,2095,27475987.049616814
MRI-ESM2-0_ssp126,2096,27475987.049616814
MRI-ESM2-0_ssp126,2097,27362868.69924567
MRI-ESM2-0_ssp126,2098,26889656.625888426
MRI-ESM2-0_ssp126,2099,26429399.779676773
MRI-ESM2-0_ssp126,2100,25974686.71758353
NorESM2-MM_ssp245,2023,4720887692.219808
NorESM2-MM_ssp245,2024,4528122071.021498
NorESM2-MM_ssp245,2025,4346853956.377174
NorESM2-MM_ssp245,2026,4201454350.979848
NorESM2-MM_ssp245,2027,4106131923.9473557
NorESM2-MM_ssp245,2028,3875564246.419517
NorESM2-MM_ssp245,2029,3707455714.412482
NorESM2-MM_ssp245,2030,3426538411.501676
NorESM2-MM_ssp245,2031,3298005762.5318666
NorESM2-MM_ssp245,2032,3120142056.1868315
NorESM2-MM_ssp245,2033,2901054533.6232133
NorESM2-MM_ssp245,2034,2867564134.549216
NorESM2-MM_ssp245,2035,2710571251.23814
NorESM2-MM_ssp245,2036,2541017434.2702284
NorESM2-MM_ssp245,2037,2484251583.035143
NorESM2-MM_ssp245,2038,2359087655.236299
NorESM2-MM_ssp245,2039,2305297964.9031677
NorESM2-MM_ssp245,2040,2148903632.447846
NorESM2-MM_ssp245,2041,2075629426.8776557
NorESM2-MM_ssp245,2042,1944235677.9130254
NorESM2-MM_ssp245,2043,1794836626.521288
NorESM2-MM_ssp245,2044,1745922396.9617546
NorESM2-MM_ssp245,2045,1535013241.095206
NorESM2-MM_ssp245,2046,1406129036.3609326
NorESM2-MM_ssp245,2047,1334002300.5106716
NorESM2-MM_ssp245,2048,1233598025.5147893
NorESM2-MM_ssp245,2049,1062120785.2656053
NorESM2-MM_ssp245,2050,978294675.5211828
NorESM2-MM_ssp245,2051,905476229.5739324
NorESM2-MM_ssp245,2052,845171202.2189045
NorESM2-MM_ssp245,2053,750775135.81769
NorESM2-MM_ssp245,2054,684446927.5335822
NorESM2-MM_ssp245,2055,633048007.942266
NorESM2-MM_ssp245,2056,608906879.4385563
NorESM2-MM_ssp245,2057,560533706.1840116
NorESM2-MM_ssp245,2058,498980826.89965284
NorESM2-MM_ssp245,2059,415578487.0262937
NorESM2-MM_ssp245,2060,383820461.3493958
NorESM2-MM_ssp245,2061,372938199.677934
NorESM2-MM_ssp245,2062,338037095.03240067
NorESM2-MM_ssp245,2063,308563729.6941446
NorESM2-MM_ssp245,2064,291320386.97557414
NorESM2-MM_ssp245,2065,273479467.6658633
NorESM2-MM_ssp245,2066,263480926.5837602
NorESM2-MM_ssp245,2067,262395551.99990484
NorESM2-MM_ssp245,2068,231721742.25525388
NorESM2-MM_ssp245,2069,204997765.88032305
NorESM2-MM_ssp245,2070,195995057.71065468
NorESM2-MM_ssp245,2071,172418802.8417222
NorESM2-MM_ssp245,2072,147198499.89464024
NorESM2-MM_ssp245,2073,141964536.0582898
NorESM2-MM_ssp245,2074,120786618.60686353
NorESM2-MM_ssp245,2075,108915046.03395323
NorESM2-MM_ssp245,2076,107153239.52637553
NorESM2-MM_ssp245,2077,99376138.62068327
NorESM2-MM_ssp245,2078,84755383.04271878
NorESM2-MM_ssp245,2079,84342078.13006955
NorESM2-MM_ssp245,2080,80548062.21197201
NorESM2-MM_ssp245,2081,70633978.10210069
NorESM2-MM_ssp245,2082,64903868.08851072
NorESM2-MM_ssp245,2083,52152720.72296168
NorESM2-MM_ssp245,2084,45494654.92825156
NorESM2-MM_ssp245,2085,43946798.90580589
NorESM2-MM_ssp245,2086,41023089.52445832
NorESM2-MM_ssp245,2087,35612355.76919536
NorESM2-MM_ssp245,2088,31802682.02089569
NorESM2-MM_ssp245,2089,28371328.421792336
NorESM2-MM_ssp245,2090,26388323.844104134
NorESM2-MM_ssp245,2091,24969150.862226635
NorESM2-MM_ssp245,2092,21138916.113263324
NorESM2-MM_ssp245,2093,20116941.433021035
NorESM2-MM_ssp245,2094,17530906.961624965
NorESM2-MM_ssp245,2095,17241288.248823415
NorESM2-MM_ssp245,2096,16028892.699636359
NorESM2-MM_ssp245,2097,15241598.599222226
NorESM2-MM_ssp245,2098,15086912.262276731
NorESM2-MM_ssp245,2099,14801949.085170466
NorESM2-MM_ssp245,2100,13325788.981157914
BCC-CSM2-MR_ssp245,2023,4720887692.219808
BCC-CSM2-MR_ssp245,2024,4371929261.046074
BCC-CSM2-MR_ssp245,2025,4255322269.8858304
BCC-CSM2-MR_ssp245,2026,4138362914.503192
BCC-CSM2-MR_ssp245,2027,3898397027.7830753
BCC-CSM2-MR_ssp245,2028,3765100686.2194777
BCC-CSM2-MR_ssp245,2029,3594515507.667591
BCC-CSM2-MR_ssp245,2030,3362757207.548163
BCC-CSM2-MR_ssp245,2031,3179042540.491054
BCC-CSM2-MR_ssp245,2032,2964119544.2747817
BCC-CSM2-MR_ssp245,2033,2743798459.5156307
BCC-CSM2-MR_ssp245,2034,2555110405.3279486
BCC-CSM2-MR_ssp245,2035,2489756793.920907
BCC-CSM2-MR_ssp245,2036,2347679225.452365
BCC-CSM2-MR_ssp245,2037,2129207055.8489323
BCC-CSM2-MR_ssp245,2038,2016612201.9917848
BCC-CSM2-MR_ssp245,2039,1869253082.9585361
BCC-CSM2-MR_ssp245,2040,1812196428.468407
BCC-CSM2-MR_ssp245,2041,1745830729.2042532
BCC-CSM2-MR_ssp245,2042,1609932118.531968
BCC-CSM2-MR_ssp245,2043,1426936213.144846
BCC-CSM2-MR_ssp245,2044,1329182193.9556499
BCC-CSM2-MR_ssp245,2045,1257672482.4646065
BCC-CSM2-MR_ssp245,2046,1220488404.4591007
BCC-CSM2-MR_ssp245,2047,1099375123.2392147
